Date,^HSI,^GSPC,^FTSE,XWD.TO,XEM.TO
2020-12-11,26505.869140625,3663.4599609375,6546.7998046875,58.769081115722656,34.68989562988281
2020-12-14,26389.51953125,3647.489990234375,6531.7998046875,58.48545837402344,34.506404876708984
2020-12-15,26207.2890625,3694.6201171875,6513.2998046875,58.935340881347656,34.72853088378906
2020-12-16,26460.2890625,3701.169921875,6570.89990234375,59.26786804199219,34.99894332885742
2020-12-17,26678.380859375,3722.47998046875,6551.10009765625,59.561275482177734,35.19208908081055
2020-12-18,26498.599609375,3709.409912109375,6529.2001953125,59.61995315551758,35.288665771484375
2020-12-21,26306.6796875,3694.919921875,6416.2998046875,59.47325134277344,34.99894332885742
2020-12-22,26119.25,3687.260009765625,,59.6395149230957,34.85408020019531
2020-12-23,26343.099609375,3690.010009765625,6495.7998046875,59.629730224609375,35.076202392578125
2020-12-24,26386.560546875,3703.06005859375,6502.10009765625,59.580833435058594,34.81544876098633
2020-12-28,26314.630859375,3735.360107421875,,,
2020-12-29,26568.490234375,3727.0400390625,6602.7001953125,60.099185943603516,35.40455627441406
2020-12-30,27147.109375,3732.0400390625,6555.7998046875,59.93827438354492,35.748592376708984
2020-12-31,27231.130859375,3756.070068359375,6460.5,59.908843994140625,35.55366897583008
2021-01-04,27472.810546875,3700.64990234375,6571.89990234375,59.634117126464844,36.01173782348633
2021-01-05,27649.859375,3726.860107421875,6612.2998046875,59.64392852783203,36.55751419067383
2021-01-06,27692.30078125,3748.139892578125,6841.89990234375,60.1148796081543,36.206661224365234
2021-01-07,27548.51953125,3803.7900390625,6857.0,60.733001708984375,36.58675765991211
2021-01-08,27878.220703125,3824.679931640625,6873.2998046875,61.2628173828125,37.62958526611328
2021-01-11,27908.220703125,3799.610107421875,6798.5,61.0764045715332,37.3664436340332
2021-01-12,28276.75,3801.18994140625,6754.10009765625,60.88017272949219,37.53212356567383
2021-01-13,28235.599609375,3809.840087890625,6745.5,60.939048767089844,37.571109771728516
2021-01-14,28496.859375,3795.5400390625,6802.0,60.58583068847656,37.71730041503906
2021-01-15,28573.859375,3768.25,6735.7001953125,60.46809005737305,37.50288391113281
2021-01-18,28862.76953125,,6720.7001953125,60.78206253051758,37.892730712890625
2021-01-19,29642.279296875,3798.909912109375,6713.0,60.96847915649414,38.09739685058594
2021-01-20,29962.470703125,3851.85009765625,6740.39990234375,61.22357940673828,38.5164794921875
2021-01-21,29927.759765625,3853.070068359375,6715.39990234375,61.2333869934082,38.545719146728516
2021-01-22,29447.849609375,3841.469970703125,6695.10009765625,61.409996032714844,38.467750549316406
2021-01-25,30159.009765625,3855.360107421875,6638.89990234375,61.566978454589844,38.82835388183594
2021-01-26,29391.259765625,3849.6201171875,6654.0,61.31188201904297,38.321556091308594
