Date,^HSI,^GSPC,^FTSE,XWD.TO,XEM.TO
2022-06-02,73.85960528201112,128.20785791291078,,118.60298718084587,93.6696380485059
2022-06-06,75.86275535123792,126.50766770227622,100.05129191017161,117.43159907936158,92.7939269548898
2022-06-07,75.43453041346814,127.71244996123397,99.92898882891991,117.83425339667622,92.73137744979805
2022-06-08,77.12640278872406,126.33392870016338,99.85140243049683,116.84590150774434,93.23177949797594
2022-06-09,76.61651800615316,123.32734619219772,98.31543189162484,115.23524198798467,92.13714513653869
2022-06-10,76.39625402055333,119.73724973497757,96.22845216451475,112.78264969088477,91.94949061381959
2022-06-13,73.80862775194839,115.09522447058089,94.7595438076448,109.48812461644467,89.44746835804244
2022-06-14,73.81006470246024,114.66089195313542,94.51889305533992,109.57963216009561,91.07378552764732
2022-06-15,74.65165924675603,116.33408157609692,95.64851582863982,110.7327187528497,91.82439761107989
2022-06-16,73.03034114163118,112.5518335594748,92.64495326259056,107.56631832302128,89.04088456005836
2022-06-17,73.83462287096964,112.79954502923152,92.26753264465532,108.57297876243352,90.76103199474468
2022-06-20,74.14611268620655,,93.65490561402414,109.12205923309001,89.97915116621004
2022-06-21,75.5323456875952,115.56056682199561,94.053368243681,110.16532973171284,90.91740575747409
2022-06-22,73.60108419968905,115.41015638758365,93.2262059281582,109.90908748423969,89.51001786313421
2022-06-23,74.53134543318653,116.51027108949732,92.32276712278453,110.89744641492175,89.60384212077184
2022-06-24,76.0910388892181,120.07120871057093,94.79899517170269,113.02767443031361,91.18181138248403
2022-06-27,77.87939222741151,119.71422841792743,95.44994267865773,113.06459432653229,91.52826667523729
2022-06-28,78.54311966882807,117.30282039610753,96.30603856293783,111.29248155853648,90.92984116618904
2022-06-29,77.06439495282766,117.2193306522092,96.16006723169959,111.14480197366174,90.7408589983849
2022-06-30,76.58407029507163,116.19257391663795,94.27955221160725,110.07415315032058,90.01644537746722
2022-07-04,76.48093146142931,,95.1132961755935,110.72023372977213,90.39440370563165
2022-07-05,76.56053167716348,117.60485527969774,92.38851939621433,111.71704980242609,89.73297813320485
2022-07-06,75.6271844213763,118.02507674896438,93.47079924842069,112.436970174315,89.54400197284455
